city,gu,dong,park_name,park_type,park_area,park_exercise_facility,park_entertainment_facility,park_benefit_facility,park_cultural_facility,park_facility_other
서울특별시,은평구,수색동,수색마을마당,기타,387.0,0,1,0,0,0
서울특별시,은평구,역촌동,역촌동마을마당,기타,230.1,0,0,0,0,0
서울특별시,은평구,불광동,불광어린이공원,어린이공원,496.0,0,2,0,0,0
서울특별시,은평구,역촌동,역촌2동마을마당,기타,395.7,0,5,0,0,0
서울특별시,은평구,대조동,대조동청사옆마을마당,기타,130.3,0,0,0,0,0
서울특별시,은평구,응암동,다래어린이공원,어린이공원,584.9,0,4,0,0,0
서울특별시,은평구,구산동,구산동마을공원,기타,2811.0,0,3,1,0,0
서울특별시,은평구,구산동,구현초교앞마을마당,기타,541.0,0,0,1,0,0
서울특별시,은평구,구산동,구산초교앞마을마당,기타,135.0,0,1,0,0,0
서울특별시,은평구,구산동,구산동청사앞소공원,기타,335.9,0,0,0,0,0
서울특별시,은평구,구산동,구산동마을공원(확대),기타,157.0,0,0,0,0,0
서울특별시,은평구,응암동,응암2오손길마을마당,기타,139.0,0,0,0,0,0
서울특별시,은평구,대조동,팜스퀘어옆소공원,기타,268.8,0,0,0,0,0
서울특별시,은평구,진관동,은평뉴타운도시개발사업지구제3호근린공원,근린공원,4749.8,0,0,0,0,0
서울특별시,은평구,진관동,못자리골근린공원,근린공원,16176.1,0,0,0,0,0
서울특별시,은평구,진관동,덕수천근린공원,근린공원,5569.1,0,0,0,0,0
서울특별시,은평구,진관동,마고정근린공원,근린공원,4550.6,0,0,0,0,0
서울특별시,은평구,진관동,물푸레근린공원<시공원>,근린공원,147441.6,0,0,0,0,0
서울특별시,은평구,진관동,우물골근린공원,근린공원,7202.8,0,0,0,0,0
서울특별시,은평구,진관동,은평뉴타운도시개발사업지구제9호근린공원,근린공원,12018.2,1,0,0,0,0
서울특별시,은평구,진관동,마실길근린공원,근린공원,45170.5,0,0,0,0,0
서울특별시,은평구,불광동,시내어린이공원,어린이공원,659.0,0,4,0,0,0
서울특별시,은평구,불광동,가람어린이공원,어린이공원,249.0,0,1,0,0,0
서울특별시,은평구,불광동,관동어린이공원,어린이공원,331.0,0,2,0,0,0
서울특별시,은평구,신사동,개나리어린이공원,어린이공원,2896.0,0,1,0,0,0
서울특별시,은평구,신사동,아까시아어린이공원,어린이공원,982.0,0,0,0,0,0
서울특별시,은평구,구산동,거북이,소공원,250.0,0,0,0,0,0
서울특별시,은평구,불광동,요산,소공원,805.0,0,0,1,0,0
서울특별시,은평구,응암동,응암9구역,소공원,880.8,0,0,0,0,0
서울특별시,은평구,불광동,불광6구역,소공원,1919.0,0,0,0,0,0
서울특별시,은평구,불광동,불광7구역,소공원,3120.0,0,0,0,0,0
서울특별시,은평구,진관동,은평뉴타운도시개발사업지구내1호소공원,소공원,1087.8,0,0,0,0,0
서울특별시,은평구,응암동,응암3주택재개발구역내소공원,소공원,1641.6,0,0,0,0,0
서울특별시,은평구,진관동,금암문화공원(은평뉴타운제1호문화공원),문화공원,6857.1,0,6,1,2,1
서울특별시,은평구,진관동,은평뉴타운제2호문화공원,문화공원,55721.8,0,0,0,0,0
서울특별시,은평구,녹번동,은평평화공원,기타,5700.1,0,0,0,2,1
서울특별시,은평구,녹번동,도원극장옆마을마당,기타,48.8,0,0,0,0,0
서울특별시,은평구,녹번동,자투리토지녹번마을마당,기타,165.0,0,0,0,0,0
서울특별시,은평구,녹번동,녹번동마을마당,기타,754.0,0,2,0,0,0
서울특별시,은평구,구산동,구산마을마당,기타,387.0,0,2,0,0,0
서울특별시,은평구,대조동,대조마을마당,기타,183.5,0,0,0,0,0
서울특별시,서대문구,창천동,창천문화공원,문화공원,2326.9,0,0,1,0,0
서울특별시,서대문구,연희동,궁동근린공원,근린공원,126026.0,3,2,1,0,0
서울특별시,서대문구,북아현동,명수어린이공원,어린이공원,2269.0,1,5,0,0,0
서울특별시,서대문구,대현동,대현문화공원,문화공원,3063.9,0,0,1,1,0
서울특별시,서대문구,홍제동,문화촌어린이공원,어린이공원,1500.0,0,4,0,0,0
서울특별시,서대문구,홍제동,불천어린이공원,어린이공원,2006.0,1,3,0,0,0
서울특별시,서대문구,북가좌동,은가어린이공원,어린이공원,1312.0,1,2,0,0,0
서울특별시,서대문구,홍은동,백련근린공원,근린공원,993724.0,4,1,3,1,0
서울특별시,서대문구,연희동,동구물어린이공원,어린이공원,275.0,0,3,0,0,0
서울특별시,서대문구,연희동,궁뜰어린이공원,어린이공원,983.8,1,4,0,0,0
서울특별시,서대문구,연희동,궁말어린이공원,어린이공원,886.9,1,2,0,0,0
서울특별시,서대문구,연희동,대궐재어린이공원,어린이공원,971.9,1,5,0,0,0
서울특별시,서대문구,연희동,연희어린이공원,어린이공원,661.0,1,3,0,0,0
서울특별시,서대문구,북가좌동,신가어린이공원,어린이공원,993.4,1,2,0,0,0
서울특별시,서대문구,북가좌동,해담는어린이공원,어린이공원,793.0,0,4,1,0,0
서울특별시,서대문구,연희동,다람쥐어린이공원,어린이공원,595.0,1,3,0,0,0
서울특별시,서대문구,홍제동,모랫재어린이공원,어린이공원,529.0,0,3,0,0,0
서울특별시,서대문구,홍제동,상암곡어린이공원,어린이공원,294.0,0,2,0,0,0
서울특별시,서대문구,홍은동,홍남어린이공원,어린이공원,970.9,0,3,0,0,0
서울특별시,서대문구,홍은동,홍연어린이공원,어린이공원,965.1,1,5,1,0,0
서울특별시,서대문구,홍은동,백련어린이공원,어린이공원,985.8,1,2,0,0,0
서울특별시,서대문구,남가좌동,남이마을어린이공원,어린이공원,1397.6,0,0,0,0,0
서울특별시,서대문구,남가좌동,연남어린이공원,어린이공원,991.7,1,4,0,0,0
서울특별시,서대문구,홍은동,실락어린이공원,어린이공원,17452.0,2,0,0,0,0
서울특별시,서대문구,창천동,바람산어린이공원,어린이공원,627.1,0,5,0,0,0
서울특별시,서대문구,현저동,독립근린공원,근린공원,113021.7,3,2,4,7,0
서울특별시,서대문구,남가좌동,가좌어린이공원,어린이공원,1665.0,1,1,0,0,0
서울특별시,서대문구,남가좌동,개나리어린이공원,어린이공원,1653.0,1,5,1,0,0
서울특별시,서대문구,창천동,창천근린공원,근린공원,6322.0,2,0,1,0,0
서울특별시,서대문구,홍제동,홍제근린공원,근린공원,9888.0,2,3,0,0,0
서울특별시,서대문구,합동,기차길옆소공원,소공원,381.3,0,0,0,0,0
서울특별시,서대문구,영천동,독립문어린이공원,어린이공원,2600.0,1,0,1,0,0
서울특별시,서대문구,연희동,연서어린이공원,어린이공원,1582.0,1,5,0,0,0
서울특별시,서대문구,북가좌동,북가좌정원지구어린이공원,어린이공원,1869.0,1,2,0,0,0
서울특별시,서대문구,홍은동,홍은동어린이공원,어린이공원,1552.0,1,3,0,0,0
서울특별시,서대문구,홍제동,아름다운소공원,소공원,441.5,0,0,0,0,0
서울특별시,서대문구,북가좌동,중앙근린공원,근린공원,15466.0,3,0,2,0,0
서울특별시,서대문구,남가좌동,솟대어린이공원,어린이공원,1474.5,1,3,0,0,0
서울특별시,서대문구,북가좌동,나비울어린이공원,어린이공원,6757.0,1,3,1,0,0
서울특별시,서대문구,홍은동,홍은3소공원,소공원,747.0,0,0,0,0,0
서울특별시,서대문구,북가좌동,거꾸로어린이공원,어린이공원,1125.3,1,1,1,0,0
서울특별시,서대문구,홍제동,문화소공원,소공원,1456.0,1,0,0,0,0
서울특별시,서대문구,남가좌동,한울소공원,소공원,1006.0,0,0,0,0,0
서울특별시,서대문구,홍제동,무궁화소공원,소공원,672.0,1,0,0,0,0
서울특별시,서대문구,홍은동,하늘소공원(가칭),소공원,1375.0,1,0,0,0,0
서울특별시,서대문구,남가좌동,모래내어린이공원,어린이공원,1766.3,0,2,1,0,0
서울특별시,서대문구,남가좌동,가재울어린이공원,어린이공원,9508.0,2,2,1,0,0
서울특별시,서대문구,북아현동,북아현어린이공원,어린이공원,2357.2,1,2,1,0,0
서울특별시,서대문구,북아현동,한성어린이공원,어린이공원,2240.8,0,4,1,0,0
서울특별시,서대문구,북아현동,너른바위어린이공원,어린이공원,2592.2,1,5,1,0,0
서울특별시,송파구,가락동,가락,근린공원,27648.2,0,0,0,0,0
서울특별시,송파구,잠실동,개나리,근린공원,6669.1,0,0,0,0,0
서울특별시,송파구,가락동,개롱,근린공원,21544.4,0,0,0,0,0
서울특별시,송파구,거여동,거여,근린공원,16185.1,0,0,0,0,0
서울특별시,송파구,가락동,건너말,근린공원,11327.8,0,0,0,0,0
서울특별시,송파구,문정동,글샘,근린공원,27289.9,0,0,0,0,0
서울특별시,송파구,문정동,글샘작은,근린공원,10209.9,0,0,0,0,0
서울특별시,송파구,마천동,널문,근린공원,24128.0,0,0,0,0,0
서울특별시,송파구,오금동,누에머리,근린공원,18607.5,0,0,0,0,0
서울특별시,송파구,송파동,동산,근린공원,5660.8,0,0,0,0,0
서울특별시,송파구,문정동,두댐이,근린공원,24015.9,0,0,0,0,0
서울특별시,송파구,마천동,마천,근린공원,10962.5,0,0,0,0,0
서울특별시,송파구,잠실동,매미,근린공원,8012.3,0,0,0,0,0
서울특별시,송파구,오금동,목련,근린공원,8127.4,0,0,0,0,0
서울특별시,송파구,문정동,문정,근린공원,49972.0,0,0,0,0,0
서울특별시,송파구,방이동,방이,근린공원,6930.1,0,0,0,0,0
서울특별시,송파구,오금동,백토,근린공원,10024.1,0,0,0,0,0
서울특별시,송파구,잠실동,부리,근린공원,12898.9,0,0,0,0,0
서울특별시,송파구,잠실동,뽕나무,근린공원,11704.9,0,0,0,0,0
서울특별시,송파구,삼전동,삼전,근린공원,6607.6,0,0,0,0,0
서울특별시,송파구,신천동,새내,근린공원,2550.0,0,0,0,0,0
서울특별시,송파구,문정동,소리,근린공원,36638.3,0,0,0,0,0
서울특별시,송파구,송파동,송이,근린공원,11193.9,0,0,0,0,0
서울특별시,송파구,송파동,송파,근린공원,6621.2,0,0,0,0,0
서울특별시,송파구,신천동,송파나루,근린공원,285757.6,0,0,0,0,0
서울특별시,송파구,문정동,숯내,근린공원,10206.5,0,0,0,0,0
서울특별시,송파구,잠실동,아시아,근린공원,66027.8,0,0,0,0,0
서울특별시,송파구,문정동,연화,근린공원,14318.2,0,0,0,0,0
서울특별시,송파구,오금동,오금,근린공원,219167.4,0,0,0,0,0
서울특별시,송파구,신천동,온조마루,근린공원,6734.2,0,0,0,0,0
서울특별시,송파구,가락동,웃말,근린공원,11098.2,0,0,0,0,0
서울특별시,송파구,잠실동,잠실,근린공원,6613.3,0,0,0,0,0
서울특별시,송파구,장지동,장수,근린공원,9949.0,0,0,0,0,0
서울특별시,송파구,장지동,장지,근린공원,133122.1,0,0,0,0,0
서울특별시,송파구,마천동,천마,근린공원,182420.0,0,0,0,0,0
서울특별시,송파구,풍납동,태양,근린공원,6611.6,0,0,0,0,0
서울특별시,송파구,풍납동,풍납,근린공원,23746.0,0,0,0,0,0
서울특별시,송파구,신천동,하늘가람,근린공원,6612.0,0,0,0,0,0
서울특별시,송파구,송파동,한양,근린공원,4842.4,0,0,0,0,0
서울특별시,송파구,문정동,한우물,근린공원,11385.8,0,0,0,0,0
서울특별시,송파구,문정동,훼밀리,근린공원,10528.6,0,0,0,0,0
서울특별시,송파구,오금동,가야금,어린이공원,1500.0,0,0,0,0,0
서울특별시,송파구,문정동,개나리,어린이공원,1312.2,0,0,0,0,0
서울특별시,송파구,거여동,개미,어린이공원,1500.4,0,0,0,0,0
서울특별시,송파구,송파동,거북이,어린이공원,1594.0,0,0,0,0,0
서울특별시,송파구,거여동,거여,어린이공원,756.6,0,0,0,0,0
서울특별시,송파구,방이동,곰말,어린이공원,1707.2,0,0,0,0,0
서울특별시,송파구,문정동,굴렁쇠,어린이공원,1596.1,0,0,0,0,0
서울특별시,송파구,오금동,꿈나무,어린이공원,1496.3,0,0,0,0,0
서울특별시,송파구,삼전동,나루터,어린이공원,1472.9,0,0,0,0,0
서울특별시,송파구,마천동,남천,어린이공원,282.9,0,0,0,0,0
서울특별시,송파구,장지동,늘봄,어린이공원,3004.4,0,0,0,0,0
서울특별시,송파구,가락동,능골,어린이공원,1484.7,0,0,0,0,0
서울특별시,송파구,가락동,대건,어린이공원,1500.0,0,0,0,0,0
서울특별시,송파구,마천동,도담,어린이공원,4138.0,0,0,0,0,0
서울특별시,송파구,석촌동,돌마리,어린이공원,1715.6,0,0,0,0,0
서울특별시,송파구,마천동,돌무데기,어린이공원,97.6,0,0,0,0,0
서울특별시,송파구,송파동,동호수,어린이공원,1469.7,0,0,0,0,0
서울특별시,송파구,거여동,모슬,어린이공원,550.0,0,0,0,0,0
서울특별시,송파구,방이동,몽촌,어린이공원,1560.8,0,0,0,0,0
서울특별시,송파구,가락동,무궁화,어린이공원,1500.0,0,0,0,0,0
서울특별시,송파구,장지동,문현,어린이공원,1523.0,0,0,0,0,0
서울특별시,송파구,문정동,반딧불,어린이공원,1489.2,0,0,0,0,0
서울특별시,송파구,방이동,방잇골,어린이공원,1629.6,0,0,0,0,0
서울특별시,송파구,거여동,배미골,어린이공원,1500.1,0,0,0,0,0
서울특별시,송파구,송파동,배밭,어린이공원,1475.8,0,0,0,0,0
서울특별시,송파구,장지동,버들,어린이공원,1886.0,0,0,0,0,0
서울특별시,송파구,오금동,벌말,어린이공원,1502.1,0,0,0,0,0
서울특별시,송파구,오금동,복숭아,어린이공원,1500.3,0,0,0,0,0
서울특별시,송파구,방이동,비둘기,어린이공원,1500.2,0,0,0,0,0
서울특별시,송파구,삼전동,삼밭,어린이공원,1646.1,0,0,0,0,0
서울특별시,송파구,삼전동,삼밭나루,어린이공원,1434.1,0,0,0,0,0
서울특별시,송파구,삼전동,삼전,어린이공원,1644.7,0,0,0,0,0
서울특별시,송파구,삼전동,삼학사,어린이공원,1648.0,0,0,0,0,0
서울특별시,송파구,가락동,새말,어린이공원,1498.1,0,0,0,0,0
서울특별시,송파구,송파동,새싹,어린이공원,1806.4,0,0,0,0,0
서울특별시,송파구,가락동,샛팽이,어린이공원,1500.7,0,0,0,0,0
서울특별시,송파구,석촌동,석촌,어린이공원,1638.4,0,0,0,0,0
서울특별시,송파구,마천동,섬굴,어린이공원,368.0,0,0,0,0,0
서울특별시,송파구,장지동,솔바람,어린이공원,1500.0,0,0,0,0,0
서울특별시,송파구,방이동,솔밭,어린이공원,1500.1,0,0,0,0,0
서울특별시,송파구,문정동,수정,어린이공원,1494.6,0,0,0,0,0
서울특별시,송파구,송파동,아랑,어린이공원,1575.3,0,0,0,0,0
서울특별시,송파구,오금동,아랫말,어린이공원,1500.0,0,0,0,0,0
서울특별시,송파구,풍납동,아랫바람,어린이공원,198.0,0,0,0,0,0
서울특별시,송파구,석촌동,아름,어린이공원,2338.7,0,0,0,0,0
서울특별시,송파구,오금동,안골,어린이공원,1500.1,0,0,0,0,0
서울특별시,송파구,가락동,안산골,어린이공원,1500.5,0,0,0,0,0
서울특별시,송파구,송파동,어사,어린이공원,1653.4,0,0,0,0,0
서울특별시,송파구,거여동,영풍,어린이공원,1500.4,0,0,0,0,0
서울특별시,송파구,방이동,옛동산,어린이공원,1266.3,0,0,0,0,0
서울특별시,송파구,오금동,오동나무,어린이공원,1500.0,0,0,0,0,0
서울특별시,송파구,석촌동,오봉산,어린이공원,1508.0,0,0,0,0,0
서울특별시,송파구,마천동,용마,어린이공원,1500.3,0,0,0,0,0
서울특별시,송파구,풍납동,윗바람,어린이공원,291.0,0,0,0,0,0
서울특별시,송파구,방이동,임금샘,어린이공원,1500.3,0,0,0,0,0
서울특별시,송파구,거여동,잔버들,어린이공원,303.0,0,0,0,0,0
서울특별시,송파구,송파동,중대,어린이공원,1497.8,0,0,0,0,0
서울특별시,송파구,마천동,천상,어린이공원,12464.0,0,0,0,0,0
서울특별시,송파구,마천동,초록,어린이공원,343.9,0,0,0,0,0
서울특별시,송파구,거여동,큰바위,어린이공원,1508.1,0,0,0,0,0
서울특별시,송파구,오금동,큰솔,어린이공원,1500.0,0,0,0,0,0
서울특별시,송파구,가락동,투구봉,어린이공원,1502.9,0,0,0,0,0
서울특별시,송파구,장지동,한림,어린이공원,1504.0,0,0,0,0,0
서울특별시,송파구,문정동,한샘,어린이공원,1688.0,0,0,0,0,0
서울특별시,송파구,거여동,향나무,어린이공원,1512.4,0,0,0,0,0
서울특별시,송파구,문정동,호돌이,어린이공원,1545.1,0,0,0,0,0
서울특별시,송파구,문정동,호순이,어린이공원,1560.2,0,0,0,0,0
서울특별시,송파구,문정동,희망,어린이공원,1495.8,0,0,0,0,0
서울특별시,송파구,마천동,늘푸른,소공원,921.0,0,0,0,0,0
서울특별시,송파구,방이동,평화,소공원,1651.3,0,0,0,0,0
서울특별시,송파구,거여동,능안,기타,1597.8,0,0,0,0,0
서울특별시,송파구,마천동,돌무데기놀이터,기타,455.0,0,0,0,0,0
서울특별시,송파구,풍납동,풍납타이어,기타,291.0,0,0,0,0,0
서울특별시,송파구,가락동,가락1(시영아파트),근린공원,19159.2,0,0,0,0,0
서울특별시,송파구,문정동,문이,근린공원,20856.2,0,0,0,0,0
서울특별시,송파구,마천동,솔향(거마재정비),근린공원,10042.0,0,0,0,0,0
서울특별시,송파구,거여동,위례근린공원1호,근린공원,200327.0,0,0,0,0,0
서울특별시,송파구,거여동,위례근린공원3호,근린공원,42448.0,0,0,0,0,0
서울특별시,송파구,장지동,위례근린공원12호,근린공원,17872.0,0,0,0,0,0
서울특별시,송파구,잠실동,잠실주공5단지근린공원,근린공원,10741.0,0,0,0,0,0
서울특별시,송파구,거여동,향유(거마재정비),근린공원,10569.0,0,0,0,0,0
서울특별시,송파구,가락동,가락1(시영아파트),어린이공원,1617.7,0,0,0,0,0
서울특별시,송파구,문정동,문정동136어린이공원,어린이공원,4685.0,0,0,0,0,0
서울특별시,송파구,거여동,위례어린이공원1호,어린이공원,1594.0,0,0,0,0,0
서울특별시,송파구,신천동,잠실미성크로바,어린이공원,3644.0,0,0,0,0,0
서울특별시,송파구,신천동,잠실진주,어린이공원,4470.0,0,0,0,0,0
서울특별시,송파구,신천동,장미아파트1호,어린이공원,5470.0,0,0,0,0,0
서울특별시,송파구,신천동,장미아파트2호,어린이공원,3288.0,0,0,0,0,0
서울특별시,송파구,거여동,거여1(거마재정비),소공원,1139.7,0,0,0,0,0
서울특별시,송파구,마천동,거여2(거마재정비),소공원,1501.0,0,0,0,0,0
서울특별시,송파구,마천동,거여3(거마재정비),소공원,591.0,0,0,0,0,0
서울특별시,송파구,마천동,거여4(거마재정비),소공원,5420.0,0,0,0,0,0
서울특별시,송파구,마천동,거여5(거마재정비),소공원,7682.0,0,0,0,0,0
서울특별시,송파구,마천동,거여6(거마재정비),소공원,612.0,0,0,0,0,0
서울특별시,송파구,문정동,문정동136소공원,소공원,407.5,0,0,0,0,0
서울특별시,송파구,잠실동,잠실주공5단지소공원,소공원,8228.0,0,0,0,0,0
서울특별시,송파구,장지동,송례(위례근린공원8호),근린공원,10024.6,0,0,0,0,0
서울특별시,송파구,신천동,신천어린이교통,근린공원,12755.5,0,0,0,0,0
서울특별시,송파구,오금동,오금지구근린공원,근린공원,11488.0,0,0,0,0,0
서울특별시,송파구,장지동,위례별(위례근린공원7호),근린공원,12204.7,0,0,0,0,0
서울특별시,송파구,방이동,방이동고분,역사공원,30293.7,0,0,0,0,0
서울특별시,송파구,석촌동,백제초기적석총,역사공원,45137.8,0,0,0,0,0
서울특별시,송파구,오금동,오금지구수변공원,수변공원,4302.0,0,0,0,0,0
서울특별시,송파구,마천동,성내천,기타,61050.0,0,0,0,0,0
서울특별시,송파구,방이동,올림픽공원,기타,1447122.3,0,0,0,0,0
서울특별시,송파구,장지동,탄천,기타,161970.0,0,0,0,0,0
서울특별시,중랑구,묵동,묵동소공원,소공원,167.2,0,0,0,0,0
서울특별시,중랑구,면목동,코오롱하늘채앞소공원,소공원,1221.8,0,0,0,0,0
서울특별시,중랑구,묵동,봉화산근린공원,근린공원,977.5,0,0,0,0,0
서울특별시,중랑구,신내동,신내공원(신내택지개발지구근린공원2),근린공원,18699.0,0,0,0,0,0
서울특별시,중랑구,신내동,신내택지개발지구근린공원3,근린공원,22474.0,0,0,0,0,0
서울특별시,중랑구,신내동,능산공원,근린공원,12351.0,0,0,0,0,0
서울특별시,중랑구,신내동,신내어울공원,근린공원,12916.0,0,0,0,0,0
서울특별시,중랑구,신내동,구릉공원,근린공원,25651.0,0,0,0,0,0
서울특별시,중랑구,신내동,능말공원,근린공원,19101.0,0,0,0,0,0
서울특별시,중랑구,신내동,배말공원,근린공원,19902.0,0,0,0,0,0
서울특별시,중랑구,면목동,용마도시자연공원,기타,2800624.0,0,0,0,0,0
서울특별시,노원구,상계동,수락산공원,도시농업공원,6692795.0,0,0,0,0,1
서울특별시,노원구,중계동,불암산공원,도시농업공원,5334267.0,0,0,0,0,1
서울특별시,광진구,화양동,가중나무공원,어린이공원,971.6,0,1,1,0,0
서울특별시,광진구,화양동,한아름공원,어린이공원,936.2,0,3,1,0,0
서울특별시,광진구,화양동,해님공원,어린이공원,1002.3,0,4,1,0,0
서울특별시,광진구,화양동,화양공원,어린이공원,996.4,0,1,1,0,0
서울특별시,광진구,화양동,화양동정자마당공원,소공원,2382.0,0,0,0,0,0
서울특별시,광진구,군자동,남일공원,어린이공원,238.0,0,2,0,0,0
서울특별시,광진구,군자동,군자공원,어린이공원,642.0,0,2,0,0,1
서울특별시,광진구,능동,능동정자마당공원,소공원,1518.0,0,0,0,0,0
서울특별시,광진구,구의동,구의가로휴식공원,소공원,95.2,0,0,0,0,0
서울특별시,광진구,광장동,온달공원,어린이공원,1012.0,0,3,1,0,1
서울특별시,광진구,광장동,평강공원,어린이공원,325.0,0,1,1,0,0
서울특별시,용산구,효창동,효창공원,근린공원,171277.0,3,2,4,2,0
서울특별시,용산구,후암동,새나라어린이공원,어린이공원,2340.0,1,2,2,0,0
서울특별시,용산구,원효로3가,늘푸른어린이공원,어린이공원,2300.0,0,2,1,0,0
서울특별시,용산구,동자동,동자어린이공원,어린이공원,712.0,0,2,1,0,0
서울특별시,용산구,동자동,새꿈어린이공원,어린이공원,1828.0,0,1,1,0,0
서울특별시,용산구,청파동3가,돌모루어린이공원,어린이공원,3447.0,0,1,2,0,0
서울특별시,용산구,신계동,신계공원,역사공원,15000.0,0,0,2,0,0
서울특별시,용산구,한남동,응봉공원,근린공원,187834.0,2,2,2,0,0
서울특별시,용산구,동자동,두텁바위어린이공원,어린이공원,2623.0,0,1,0,0,0
서울특별시,용산구,효창동,효창어린이공원,어린이공원,525.0,0,0,0,0,0
서울특별시,용산구,이촌동,새푸리공원,소공원,231.0,0,1,0,0,0
서울특별시,용산구,도원동,도원어린이공원,어린이공원,1500.0,0,2,1,0,0
서울특별시,용산구,이촌동,강변공원,소공원,1766.0,0,1,1,0,0
서울특별시,용산구,한강로1가,솔밭어린이공원,어린이공원,2090.0,0,1,0,0,0
서울특별시,용산구,신창동,신창동어린이공원,어린이공원,257.0,0,0,0,0,0
서울특별시,용산구,용산동5가,서빙고공원,근린공원,11879.0,0,0,1,0,0
서울특별시,용산구,한강로3가,기와터공원,근린공원,2225.0,0,0,1,0,0
서울특별시,용산구,문배동,문배어린이공원,어린이공원,842.0,0,2,0,0,0
서울특별시,용산구,후암동,후암어린이공원,어린이공원,182.0,0,0,0,0,0
서울특별시,용산구,이촌동,비상공원,소공원,889.0,0,1,0,0,0
서울특별시,용산구,이촌동,청탑공원,소공원,546.0,0,0,0,0,0
서울특별시,용산구,이촌동,사촌공원,소공원,1500.0,0,1,0,0,0
서울특별시,용산구,이촌동,강변복지공원,소공원,377.0,0,1,0,0,0
서울특별시,용산구,이촌동,이촌한우리공원,소공원,4325.0,0,0,1,0,0
서울특별시,용산구,문배동,해님공원,소공원,1255.0,0,1,0,0,0
서울특별시,용산구,문배동,달님공원,소공원,1195.0,0,1,0,0,0
서울특별시,용산구,문배동,별님공원,소공원,1137.0,0,0,0,0,0
서울특별시,용산구,한남동,독서당공원,소공원,469.0,0,1,0,0,0
서울특별시,용산구,한남동,한남공원,소공원,432.0,0,1,0,0,0
서울특별시,용산구,이태원동,이태원어린이놀이터,소공원,278.0,0,1,0,0,0
서울특별시,용산구,한강로3가,한강대로공원,소공원,466.0,0,0,0,0,0
서울특별시,용산구,이태원동,이태원부군당,역사공원,2020.0,0,0,0,2,0
서울특별시,강남구,압구정동,신사근린공원,근린공원,6800.0,0,0,0,0,0
서울특별시,강남구,일원동,대청근린공원,근린공원,14089.1,0,0,0,0,0
서울특별시,강남구,일원동,늘푸른근린공원,근린공원,11410.3,0,0,0,0,0
서울특별시,강남구,개포동,개포서근린공원,근린공원,11219.2,0,0,0,0,0
서울특별시,강남구,개포동,개포동근린공원,근린공원,9705.6,0,0,0,0,0
서울특별시,강남구,대치동,대치근린공원,근린공원,10408.9,0,0,0,0,0
서울특별시,강남구,대치동,늘벗근린공원,근린공원,19812.3,0,0,0,0,0
서울특별시,강남구,도곡동,독골근린공원,근린공원,10022.9,0,0,0,0,0
서울특별시,강남구,개포동,포이근린공원,근린공원,16811.4,0,0,0,0,0
서울특별시,강남구,개포동,청룡근린공원,근린공원,9367.0,0,0,0,0,0
서울특별시,강남구,개포동,배밭근린공원,근린공원,11627.2,0,0,0,0,0
서울특별시,강남구,개포동,학여울근린공원,근린공원,12505.6,0,0,0,0,0
서울특별시,강남구,청담동,청수근린공원,근린공원,17402.0,0,0,0,0,0
서울특별시,강남구,청담동,청담근린공원,근린공원,59347.0,0,0,0,0,0
서울특별시,강남구,대치동,한티근린공원,근린공원,19200.0,0,0,0,0,0
서울특별시,강남구,개포동,개포근린공원,근린공원,90063.9,0,0,0,0,0
서울특별시,강남구,개포동,달터근린공원,근린공원,232078.2,0,0,0,0,0
서울특별시,강남구,개포동,대진근린공원,근린공원,13568.4,0,0,0,0,0
서울특별시,강남구,수서동,탄천근린공원,근린공원,10011.0,0,0,0,0,0
서울특별시,강남구,일원동,한솔근린공원,근린공원,12878.4,0,0,0,0,0
서울특별시,강남구,논현동,학동근린공원,근린공원,29947.0,0,0,0,0,0
서울특별시,강남구,삼성동,삼성은행나무근린공원,근린공원,1500.0,0,0,0,0,0
서울특별시,강남구,도곡동,도곡근린공원,근린공원,254648.0,0,0,0,0,0
서울특별시,강남구,도곡동,싸리고개근린공원,근린공원,15072.5,0,0,0,0,0
서울특별시,강남구,압구정동,갈매기근린공원,근린공원,7732.0,0,0,0,0,0
서울특별시,강남구,역삼동,도성근린공원,근린공원,1988.8,0,0,0,0,0
서울특별시,강남구,역삼동,송운근린공원,근린공원,1175.0,0,0,0,0,0
서울특별시,강남구,역삼동,언주근린공원,근린공원,1110.8,0,0,0,0,0
서울특별시,강남구,역삼동,영동근린공원,근린공원,1293.6,0,0,0,0,0
서울특별시,강남구,신사동,도산근린공원,근린공원,29816.5,0,0,0,0,0
서울특별시,강남구,역삼동,길섶근린공원,근린공원,1580.6,0,0,0,0,0
서울특별시,강남구,도곡동,매봉근린공원,근린공원,6146.9,0,0,0,0,0
서울특별시,강남구,역삼동,봉은근린공원,근린공원,1147.7,0,0,0,0,0
서울특별시,강남구,삼성동,배꽃근린공원,근린공원,1592.9,0,0,0,0,0
서울특별시,강남구,삼성동,반달근린공원,근린공원,679.3,0,0,0,0,0
서울특별시,강남구,삼성동,샘터근린공원,근린공원,1799.5,0,0,0,0,0
서울특별시,강남구,삼성동,학봉근린공원,근린공원,1343.0,0,0,0,0,0
서울특별시,강남구,대치동,큰골근린공원,근린공원,1688.1,0,0,0,0,0
서울특별시,강남구,역삼동,새뜰근린공원,근린공원,427.6,0,0,0,0,0
서울특별시,강남구,수서동,수서제2근린공원,근린공원,44587.5,0,0,0,0,0
서울특별시,강남구,일원동,수서택지개발(대모산부근),근린공원,11588.6,0,0,0,0,0
